season,week,sleeper_id,player,position,team,a_pts_ppr,p_pts_ppr,resid,pred_change,verdict,why,snap_share,level,d_targets,d_carries,d_tds,injury_status,injury_part,left_early,cuts
2026,2,11593,Brevyn Spann-Ford,TE,DAL,0.0,1.44,-1.44,0.8068983770412073,HOLD,38% of the snaps.,0.38181818181818183,1.44,-0.76,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11603,AJ Barner,TE,SEA,7.9,9.16,-1.2599999999999998,-1.1134909414170422,HOLD,1 targets against 4.5 expected. 80% of the snaps. 1 touchdown against 0.3 expected.,0.8,9.16,-3.54,0.39,0.71,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13299,Nate Boerkircher,TE,JAX,0.0,1.25,-1.25,0.7292979248217675,HOLD,39% of the snaps.,0.3898305084745763,1.25,-0.89,0.0,-0.03,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4454,Kendrick Bourne,WR,ARI,3.1,4.3,-1.1999999999999997,1.6653017974134021,HOLD,"3 targets, about what was expected. 60% of the snaps.",0.6,4.3,0.33999999999999986,0.0,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12514,Emeka Egbuka,WR,TB,10.3,11.46,-1.1600000000000001,-0.825536184547883,HOLD,5 targets against 7.0 expected. 86% of the snaps.,0.8615384615384616,11.46,-1.96,0.76,0.55,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11647,Kimani Vidal,RB,LAC,0.0,1.15,-1.15,0.8287398254387488,HOLD,10% of the snaps.,0.10294117647058823,1.15,-0.25,-1.65,-0.03,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4054,Mo Alie-Cox,TE,IND,0.0,1.11,-1.11,0.5727123551841757,HOLD,38% of the snaps.,0.38461538461538464,1.11,-0.68,0.0,-0.03,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12521,Elijah Arroyo,TE,SEA,2.7,3.81,-1.1099999999999999,-0.5370885664264337,HOLD,21% of the snaps.,0.21428571428571427,3.81,-1.2999999999999998,0.0,-0.1,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8150,Kyren Williams,RB,LAR,15.7,16.79,-1.0899999999999999,-1.3891829630506785,HOLD,12 carries against 14.8 expected. 55% of the snaps.,0.5483870967741935,16.79,-0.5699999999999998,-2.8200000000000003,0.13,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6770,Joe Burrow,QB,CIN,16.18,17.26,-1.0800000000000018,-1.8636201637654446,HOLD,31 attempts against 36.3 expected. 100% of the snaps.,1.0,17.26,0.0,-1.56,-0.08999999999999986,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12543,Tahj Brooks,RB,CIN,0.0,1.07,-1.07,0.7539993034536949,HOLD,2% of the snaps.,0.016666666666666666,1.07,-0.32,-1.25,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13278,Max Klare,TE,LAR,0.0,1.06,-1.06,0.8649867963528943,HOLD,0% of the snaps.,0.0,1.06,-0.67,0.0,-0.03,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12506,Harold Fannin,TE,CLE,10.4,11.45,-1.049999999999999,-1.128313191275489,HOLD,"6 targets, about what was expected. 86% of the snaps.",0.8620689655172413,11.45,-0.1200000000000001,-0.22,-0.39,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11783,Ryan Flournoy,WR,DAL,7.3,8.34,-1.04,-0.4011282312046512,HOLD,6 targets against 4.0 expected. 76% of the snaps.,0.7636363636363637,8.34,2.01,-0.19,-0.27,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11168,Xavier Smith,WR,LAR,0.0,1.03,-1.03,0.8570624965526892,HOLD,42% of the snaps.,0.41935483870967744,1.03,0.45999999999999996,-0.09,-0.02,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,7528,Najee Harris,RB,NYG,0.6,1.5,-0.9,1.9970615285120359,HOLD,4 carries against 1.7 expected. 14% of the snaps.,0.13793103448275862,1.5,-0.45,2.2800000000000002,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12501,Matthew Golden,WR,GB,9.8,10.62,-0.8199999999999985,0.22657053971049562,HOLD,"6 targets, about what was expected. 86% of the snaps.",0.864406779661017,10.62,0.5,-0.82,-0.35,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4066,Evan Engram,TE,DEN,2.7,3.51,-0.8099999999999996,1.5311759158239189,HOLD,52% of the snaps.,0.5161290322580645,3.51,-1.48,0.0,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11199,Emari Demercado,RB,DAL,0.8,1.57,-0.77,1.3812993508226656,HOLD,3 carries against 0.8 expected. 16% of the snaps.,0.16363636363636364,1.57,-0.52,2.2199999999999998,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,7694,Tommy Tremble,TE,CAR,1.4,2.13,-0.73,1.4784753389876466,HOLD,56% of the snaps.,0.5606060606060606,2.13,0.75,0.0,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5995,Justice Hill,RB,BAL,3.8,4.52,-0.7199999999999998,0.9962036280529107,HOLD,47% of the snaps.,0.46551724137931033,4.52,0.18999999999999995,-0.43000000000000016,-0.18,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8131,Isaiah Likely,TE,NYG,8.3,8.82,-0.5199999999999996,2.281391806852403,HOLD,10 targets against 4.8 expected. 69% of the snaps.,0.6896551724137931,8.82,5.24,0.0,-0.26,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13319,Oscar Delp,TE,NO,1.8,2.31,-0.51,0.7939138002405974,HOLD,13% of the snaps.,0.1323529411764706,2.31,-0.43999999999999995,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13330,Kenyon Sadiq,TE,NYJ,3.7,4.2,-0.5,1.1602067213531626,HOLD,"3 targets, about what was expected. 36% of the snaps.",0.36486486486486486,4.2,0.6099999999999999,-0.05,-0.12,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4034,Christian McCaffrey,RB,SF,22.6,23.09,-0.48999999999999844,-3.822630257912372,HOLD,4 targets against 5.6 expected. 10 carries against 17.8 expected. 52% of the snaps. 2 touchdowns against 1.0 expected.,0.5192307692307693,23.09,-1.58,-7.789999999999999,0.99,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13288,Nicholas Singleton,RB,TEN,1.0,1.46,-0.45999999999999996,1.9593957401384672,HOLD,4 carries against 2.4 expected. 11% of the snaps.,0.11320754716981132,1.46,-0.13,1.6099999999999999,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8167,Christian Watson,WR,GB,14.1,14.48,-0.3800000000000008,0.9561563942555293,HOLD,11 targets against 6.8 expected. 90% of the snaps.,0.8983050847457628,14.48,4.22,-0.14,0.42000000000000004,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12467,Jordan James,RB,SF,1.5,1.88,-0.3799999999999999,1.953386746436247,HOLD,4 carries against 1.9 expected. 15% of the snaps.,0.15384615384615385,1.88,-0.34,2.1399999999999997,-0.09000000000000001,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11563,Bo Nix,QB,DEN,15.12,15.41,-0.2900000000000009,-1.7818359679229865,HOLD,"5 carries, about what was expected. 31 attempts against 34.8 expected. 100% of the snaps.",1.0,15.41,0.0,0.3799999999999999,-0.5999999999999999,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11592,Erick All,TE,CIN,2.5,2.7,-0.20000000000000018,0.6153365230245371,HOLD,3 targets against 1.6 expected. 42% of the snaps.,0.4166666666666667,2.7,1.36,0.0,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13420,Bryce Lance,WR,NO,1.8,2.0,-0.19999999999999996,1.6810410837096132,HOLD,79% of the snaps.,0.7941176470588235,2.0,-0.3799999999999999,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13320,Zachariah Branch,WR,ATL,3.4,3.53,-0.1299999999999999,-0.2930633082317937,HOLD,20% of the snaps.,0.2028985507246377,3.53,-0.06999999999999984,-0.14,-0.09999999999999999,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11586,Blake Corum,RB,LAR,10.2,10.31,-0.11000000000000121,-0.31600982211573414,HOLD,12 carries against 10.7 expected. 45% of the snaps.,0.45161290322580644,10.31,0.0,1.2699999999999996,-0.51,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12503,Isaiah Bond,WR,CLE,2.0,2.11,-0.10999999999999988,-0.12394913218563677,HOLD,7% of the snaps.,0.06896551724137931,2.11,-0.1399999999999999,-0.18,-0.09,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13477,Colbie Young,WR,CIN,1.7,1.79,-0.09000000000000008,0.14531178641372738,HOLD,17% of the snaps.,0.16666666666666666,1.79,-0.22999999999999998,0.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12536,Jaylin Noel,WR,HOU,5.4,5.45,-0.04999999999999982,0.8766442474171086,HOLD,5 targets against 2.6 expected. 60% of the snaps.,0.6,5.45,2.4,0.92,-0.21,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12718,Konata Mumpfield,WR,LAR,2.2,2.24,-0.040000000000000036,0.8383275626882094,HOLD,69% of the snaps.,0.6935483870967742,2.24,0.18999999999999995,0.0,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,7600,Pat Freiermuth,TE,PIT,7.4,7.44,-0.040000000000000036,1.2445048995114376,HOLD,5 targets against 3.7 expected. 66% of the snaps.,0.6571428571428571,7.44,1.2599999999999998,1.0,-0.26,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5012,Mark Andrews,TE,BAL,10.9,10.9,0.0,-0.4598041011471744,HOLD,7 targets against 5.1 expected. 71% of the snaps.,0.7068965517241379,10.9,1.8899999999999997,-0.38,-0.43,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4981,Calvin Ridley,WR,TEN,5.5,5.47,0.03000000000000025,-0.43051699645694036,HOLD,2 targets against 3.8 expected. 62% of the snaps.,0.6226415094339622,5.47,-1.8199999999999998,-0.04,-0.17,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13347,Demond Claiborne,RB,MIN,1.2,1.12,0.07999999999999985,1.8674580183069986,HOLD,4% of the snaps.,0.038461538461538464,1.12,0.5900000000000001,-0.61,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13322,Sam Roush,TE,CHI,1.9,1.72,0.17999999999999994,0.9107545199142024,HOLD,3 targets against 1.1 expected. 27% of the snaps.,0.2702702702702703,1.72,1.88,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6801,Tee Higgins,WR,CIN,14.5,14.23,0.2699999999999996,-1.3911530513757082,HOLD,10 targets against 7.3 expected. 72% of the snaps. 0 touchdowns against 0.6 expected.,0.7166666666666667,14.23,2.7199999999999998,-0.06,-0.63,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12474,Woody Marks,RB,HOU,8.5,8.21,0.28999999999999915,0.2974057474091438,HOLD,"6 targets against 1.9 expected. 8 carries, about what was expected. 48% of the snaps.",0.475,8.21,4.09,0.1200000000000001,-0.34,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11596,Ben Sinnott,TE,WAS,1.6,1.28,0.32000000000000006,1.3399107721899957,HOLD,68% of the snaps.,0.676056338028169,1.28,0.37,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13414,Kaelon Black,RB,SF,2.5,2.15,0.3500000000000001,2.4266928771721377,HOLD,7 carries against 2.3 expected. 33% of the snaps.,0.3269230769230769,2.15,-0.39,4.68,-0.09000000000000001,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4199,Aaron Jones,RB,MIN,10.5,10.1,0.40000000000000036,1.0622289880086473,HOLD,23 carries against 8.3 expected. 81% of the snaps.,0.8076923076923077,10.1,-2.59,14.66,-0.38,Questionable,Knee,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12483,Jack Bech,WR,LV,4.5,4.1,0.40000000000000036,1.2007269600728534,HOLD,54% of the snaps.,0.5396825396825397,4.1,-0.5699999999999998,-0.05,-0.1,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12534,Kyle Monangai,RB,CHI,7.8,7.24,0.5599999999999996,2.045129698456569,HOLD,10 carries against 8.5 expected. 34% of the snaps.,0.33783783783783783,7.24,0.3500000000000001,1.4600000000000009,-0.27,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12509,Tre' Harris,WR,LAC,6.3,5.68,0.6200000000000001,0.49483602582008895,HOLD,"3 targets, about what was expected. 82% of the snaps.",0.8235294117647058,5.68,-0.4500000000000002,-0.13,-0.11,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12535,Isaac TeSlaa,WR,DET,4.6,3.92,0.6799999999999997,0.7294495215254995,HOLD,5 targets against 2.4 expected. 75% of the snaps.,0.7538461538461538,3.92,2.56,-0.05,-0.12,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5973,Josh Oliver,TE,MIN,3.4,2.65,0.75,0.9763703149436413,HOLD,60% of the snaps.,0.5961538461538461,2.65,-0.3500000000000001,0.0,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13301,Antonio Williams,WR,WAS,5.4,4.64,0.7600000000000007,1.7869604617360546,HOLD,"3 targets, about what was expected. 49% of the snaps.",0.49295774647887325,4.64,0.6299999999999999,-0.11,-0.14,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13405,Kaytron Allen,RB,WAS,2.4,1.63,0.77,2.152514675687907,HOLD,5 carries against 2.0 expected. 8% of the snaps.,0.08450704225352113,1.63,-0.16,2.99,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,7002,Juwan Johnson,TE,NO,10.6,9.73,0.8699999999999992,0.05243361573939742,HOLD,4 targets against 5.4 expected. 53% of the snaps.,0.5294117647058824,9.73,-1.4000000000000004,0.0,-0.17,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,1373,Geno Smith,QB,NYJ,15.58,14.57,1.0099999999999998,-1.5773230190787022,HOLD,5 carries against 2.9 expected. 41 attempts against 30.7 expected. 100% of the snaps.,1.0,14.57,0.0,2.1,-0.4500000000000002,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13380,Brenen Thompson,WR,LAC,2.3,1.25,1.0499999999999998,1.0675159725982908,HOLD,3 targets against 0.8 expected. 18% of the snaps.,0.17647058823529413,1.25,2.17,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12526,Tetairoa McMillan,WR,CAR,15.1,13.96,1.1399999999999988,-1.0222573529739283,HOLD,10 targets against 8.1 expected. 80% of the snaps.,0.803030303030303,13.96,1.9499999999999993,-0.08,-0.48,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8155,Breece Hall,RB,NYJ,14.2,13.04,1.1600000000000001,0.814449368577769,HOLD,5 targets against 2.9 expected. 16 carries against 14.7 expected. 65% of the snaps.,0.6486486486486487,13.04,2.06,1.2699999999999996,-0.42000000000000004,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8127,Charlie Kolar,TE,LAC,5.1,3.86,1.2399999999999998,0.5362453139306071,INJURED,"3 targets, about what was expected. 62% of the snaps.",0.6176470588235294,3.86,0.75,-0.1,-0.09,Out,Forearm,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11627,Troy Franklin,WR,DEN,3.7,2.42,1.2800000000000002,0.25752827095264824,HOLD,21% of the snaps.,0.20967741935483872,2.42,0.3799999999999999,-0.11,-0.09,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13421,Eli Raridon,TE,NE,4.0,2.7,1.2999999999999998,0.7103412015699515,HOLD,20% of the snaps.,0.2,2.7,-0.55,0.0,-0.07,Questionable,Thigh,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12473,Mitchell Evans,TE,CAR,2.3,1.0,1.2999999999999998,1.565295907099876,HOLD,58% of the snaps.,0.5757575757575758,1.0,0.44999999999999996,0.0,-0.03,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,3202,Austin Hooper,TE,ATL,4.0,2.57,1.4300000000000002,1.0535924884792562,HOLD,4 targets against 1.4 expected. 43% of the snaps.,0.43478260869565216,2.57,2.6100000000000003,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4035,Alvin Kamara,RB,NO,7.2,5.71,1.4900000000000002,1.2828527651666588,HOLD,6 targets against 2.2 expected. 9 carries against 4.8 expected. 29% of the snaps.,0.29411764705882354,5.71,3.76,4.24,-0.13,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8111,Cade Otton,TE,TB,8.8,7.3,1.5000000000000009,0.606459282669618,HOLD,6 targets against 4.4 expected. 89% of the snaps.,0.8923076923076924,7.3,1.5899999999999999,0.0,-0.21,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11584,Bucky Irving,RB,TB,13.0,11.43,1.5700000000000003,1.6489662437171215,HOLD,4 targets against 2.6 expected. 17 carries against 13.1 expected. 78% of the snaps.,0.7846153846153846,11.43,1.44,3.92,-0.45,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13317,Ted Hurst,WR,TB,4.7,3.09,1.6100000000000003,2.10772251492083,HOLD,7 targets against 1.9 expected. 74% of the snaps.,0.7384615384615385,3.09,5.09,-0.08,-0.12,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9482,Michael Mayer,TE,LV,5.3,3.62,1.6799999999999997,2.011430818379229,HOLD,4 targets against 2.7 expected. 84% of the snaps.,0.8412698412698413,3.62,1.33,0.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4314,Johnny Mundt,TE,PHI,2.8,1.08,1.7199999999999998,2.285941472615415,HOLD,3 targets against 0.6 expected. 64% of the snaps.,0.6447368421052632,1.08,2.42,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9508,Tyjae Spears,RB,TEN,9.0,7.27,1.7300000000000004,0.42256587759847536,HOLD,7 carries against 5.9 expected. 36% of the snaps.,0.3584905660377358,7.27,-0.96,1.08,-0.22,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13337,Emmett Johnson,RB,KC,5.5,3.68,1.8199999999999998,1.5942426346269742,HOLD,2 carries against 3.5 expected. 18% of the snaps.,0.175,3.68,1.02,-1.54,-0.15,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11610,Malik Washington,WR,MIA,8.7,6.82,1.879999999999999,0.4992953673649326,HOLD,5 targets against 3.5 expected. 73% of the snaps.,0.7288135593220338,6.82,1.46,-0.1299999999999999,-0.21,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6790,D'Andre Swift,RB,CHI,12.9,10.91,1.9900000000000002,3.00496718689383,HOLD,5 targets against 2.6 expected. 16 carries against 12.9 expected. 68% of the snaps.,0.6756756756756757,10.91,2.38,3.119999999999999,-0.38999999999999996,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13274,Germie Bernard,WR,PIT,7.5,5.47,2.0300000000000002,0.601598506053393,HOLD,8 targets against 3.1 expected. 79% of the snaps.,0.7857142857142857,5.47,4.9399999999999995,-0.09,-0.19,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
