seed,position,scoring,season,source,n,spearman,kendall,ndcg@12,top12_overlap,regret@12,mae,rmse
2024,QB,qb_4pt,2022,prior_ppg,36.0,0.3684346157131287,0.291170280331893,0.7889577461438352,0.6666666666666666,5.181666666666662,5.964439044252769,8.171648086441845
2024,QB,qb_4pt,2023,model,36.0,0.3953829028195226,0.2861973064086089,0.5855991125443427,0.4166666666666667,7.001666666666668,6.273473428219823,8.420961288729238
2024,QB,qb_4pt,2023,consensus,36.0,0.4152487974473225,0.2797659062645952,0.6590560478565209,0.4166666666666667,5.848333333333334,31.40444444444445,33.70140583945357
2024,QB,qb_4pt,2023,prior_ppg,36.0,0.0666926462504708,0.0482355010801026,0.5488598015394668,0.3333333333333333,7.813333333333337,8.086205627932344,10.111811506800878
2024,QB,qb_4pt,2024,model,34.0,0.6443771890135058,0.45505437184493,0.6731710731675816,0.5833333333333334,4.861666666666665,4.539260328809859,5.8981842747837705
2024,QB,qb_4pt,2024,consensus,34.0,0.6376442048490333,0.47663797841465,0.8266301459656398,0.5833333333333334,3.898333333333331,33.00705882352942,34.77955958182741
2024,QB,qb_4pt,2024,prior_ppg,34.0,0.4264733378723915,0.30396912585689,0.7562007082683156,0.5,5.391666666666666,6.732327702094139,8.143044830812467
2024,QB,qb_4pt,2025,model,39.0,0.3031950052980889,0.2125608420479959,0.6641274837924337,0.5,9.219999999999995,9.1138634930639,11.24678633349324
2024,QB,qb_4pt,2025,consensus,39.0,0.5755879039803031,0.4394482130777133,0.7986285472843945,0.5,6.991666666666663,35.94564102564103,37.80873484750886
2024,QB,qb_4pt,2025,prior_ppg,39.0,0.3406871840475486,0.2532645464778099,0.7413156446855506,0.5,7.81166666666666,7.3466884086250595,9.075412822188577
2024,QB,qb_6pt,2021,model,33.0,0.4669507829455949,0.3393366453299438,0.7360987259515233,0.3333333333333333,9.97,8.635960149888357,10.435397114453131
2024,QB,qb_6pt,2021,consensus,33.0,0.4390406967781238,0.3165878199446962,0.7943431986038465,0.5833333333333334,7.011666666666666,39.25151515151515,41.22937861047703
2024,QB,qb_6pt,2021,prior_ppg,33.0,0.0429514499702999,0.0322275026291008,0.6761279977288579,0.5,10.008333333333333,12.041229798820709,14.350274381685852
2024,QB,qb_6pt,2022,model,36.0,0.5717780779288687,0.4223141086314858,0.8318786901699864,0.5833333333333334,4.171666666666667,5.80002285029386,8.258548808043248
2024,QB,qb_6pt,2022,consensus,36.0,0.4780481880995022,0.3617558590918764,0.8260902318002683,0.5833333333333334,6.050000000000002,38.11055555555557,39.84429402896564
2024,QB,qb_6pt,2022,prior_ppg,36.0,0.4074932710301439,0.3298830961762927,0.7775923916066839,0.6666666666666666,6.298333333333332,8.26565286311365,10.016466247410818
